dataset,traj_id,missing_count,player_mae_m,player_rmse_m,b23_mae_m,b23_rmse_m,b28_mae_m,b28_rmse_m,player_minus_b23_mae_m,player_minus_b28_mae_m
8,13476,59,2.6906791154330887,7.063305303883542,5.057070419098775,9.738265653161147,3.6397919251005972,8.367079892729802,-2.366391303665686,-0.9491128096675086
8,13603,80,2.53755850096003,4.193839468928105,9.827546220053168,13.69211516888759,5.6177350709457645,8.653626499282527,-7.289987719093139,-3.0801765699857344
8,13967,170,9.992648238931043,24.42623456326558,12.770204617843389,30.027626665805048,14.910388627203712,32.85929737445413,-2.7775563789123456,-4.917740388272669
8,14417,56,3.1301042731427606,4.883256688293717,18.081651040924605,50.03065988498341,16.481160858004344,47.830264841822355,-14.951546767781844,-13.351056584861583
8,15289,52,2.3230309582706647,3.690452597247084,6.263408497124453,10.623332606535266,6.096565134509049,10.643737681659188,-3.940377538853788,-3.7735341762383845
8,15653,52,17.023565721310803,48.06376369324474,18.559468784690694,37.42083051154975,27.98901986980622,56.69031601296315,-1.535903063379891,-10.965454148495418
8,16539,46,2.460310188977828,3.9631162823756054,29.051394121586355,50.23387951597905,29.675269411814675,48.996594866698636,-26.591083932608527,-27.214959222836846
16,90,52,16.984090720360236,28.690334067865678,121.93208574678248,179.95864559499023,117.90277034398625,169.58513360667877,-104.94799502642223,-100.91867962362602
16,145,68,79.36185454910671,176.10661354477315,117.17404015458769,206.85261185113856,75.4483921065052,171.02268604552162,-37.81218560548098,3.9134624426015137
16,169,87,17.829914270817856,30.14719670353417,27.87861059063676,44.56352180449996,20.739803902860604,31.724667962402343,-10.048696319818905,-2.9098896320427485
16,205,60,12.663722753621766,32.47840984280841,17.102221982616086,35.72132797788179,19.949809094384154,40.854183783942815,-4.438499228994321,-7.286086340762388
16,341,53,10.558441187393742,16.643947567136877,18.217428783878503,30.469750184931115,38.28660512128763,68.3523125557408,-7.658987596484762,-27.72816393389389
16,662,69,30.249399749630225,46.655841936917504,39.574812223781805,62.17697445971409,44.21182574203518,69.32682825985435,-9.32541247415158,-13.962425992404956
16,1385,52,5.847746984884442,9.35499083411625,13.665794268858466,19.30756672031896,25.15863231570902,39.483778185944956,-7.818047283974024,-19.31088533082458
16,1443,90,49.391302791616475,100.15986229599626,82.45918455285857,201.97046879894705,28.623858331417036,47.42781590331443,-33.0678817612421,20.76744446019944
16,3796,65,22.277624622776717,34.807046500338586,21.935715773794517,28.040576919650174,24.555161950694885,37.557175165671936,0.3419088489822002,-2.277537327918168
16,4633,53,20.47597275503567,31.048464956635016,18.105905954719088,24.37093050445094,14.887568230912418,20.988474753440325,2.3700668003165823,5.588404524123252
16,5831,80,11.263039639436212,18.571032970348636,26.462842771950655,77.80210062456696,18.144814785752136,49.470888977139126,-15.199803132514443,-6.881775146315924
16,6084,53,37.85973877134596,63.04120437290657,64.1973484280041,94.2892493709655,56.582622432197624,76.28895886515562,-26.337609656658145,-18.722883660851664
16,6873,92,26.806167868718145,64.23163430647018,36.025327519922676,59.23774102153136,27.405042761166634,50.554238915336185,-9.219159651204532,-0.5988748924484888
16,6963,157,61.00429382854457,117.03495613544331,45.99060618749413,99.7541440591346,41.69808833440589,95.37468953564247,15.013687641050439,19.30620549413868
16,7242,103,34.30375944232175,67.75481359223112,29.547441951694292,64.34314891206279,30.93272957781879,67.2141513761641,4.756317490627456,3.371029864502958
16,8085,80,7.140443363959077,13.301677450953283,69.61427334929394,150.81323662459076,39.07980501319508,89.68747715175633,-62.47382998533486,-31.939361649235998
16,8147,54,7.984697782009915,12.643940219112423,29.777856200868136,79.17554678037948,22.547447132276467,51.60320009643312,-21.79315841885822,-14.562749350266552
16,8762,111,36.93511241059869,73.52638798438447,34.23378287445892,60.16511489927392,19.784846918533486,35.02919167743697,2.701329536139774,17.150265492065206
16,8999,96,32.025755726592095,53.558395070158504,82.60930296861903,137.9105266073317,82.3012643388472,127.81209708563293,-50.58354724202694,-50.27550861225511
16,10663,113,23.749780383279727,35.69069412827949,59.18253693129544,106.22122574185106,54.62400126524015,102.12712884541793,-35.43275654801571,-30.874220881960426
16,11229,80,11.990951225258552,23.44815714113035,32.21783162329348,77.64132011710342,10.947205613589187,18.76150403574436,-20.226880398034925,1.0437456116693653
